overture_id	name	category	literal_head (ef6c9b9)	venue_rule
a4e1cf63-3992-47a9-b351-5ee9fcb585d9	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
e648320e-c6d0-4b75-b28f-b3cd1c158fec	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
e9121a92-0de9-4659-8b99-1458731cb9d0	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
c3ecf488-a15d-4163-934f-4a1540af86ae	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
fdbef2b2-11fc-4991-a6ff-878273013d9c	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
c7228bfe-7184-49c2-a0a6-f3997086c644	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
2e9bb7f6-d8d7-40bc-ae4b-b062d173f351	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
83d15271-77f4-4fbf-acf1-a8a79df5ae2f	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
45510638-8e88-4a17-ba50-47030e95a83f	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
859df02e-aba6-4354-a7e9-4a1f36cd5b08	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
079fc37e-83a1-4dc3-b9f0-687c51446e72	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
6ac331c2-1675-4bc1-9301-021b3d58dbd3	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
389fa7de-6f84-4e70-a920-c8da55ecf447	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
91ea1cb1-6e1a-41a1-b01c-7de8707ba9a4	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
d14caa42-de47-40d7-922c-9c50e3a449fa	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
b5c7831e-e427-42c4-b065-98867b10b163	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
334ccdb2-76db-496f-a6f3-15ad2555ae70	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
9215d261-605a-4c50-9bac-61c01d552560	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
1a70ed71-4ccb-4907-b396-3fb0819ba716	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
591b7007-cbb1-4d8a-aa49-f338bb7f442e	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
015fa44b-1edc-4259-9d26-525222a63797	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
d816f82a-f8a6-4cc4-8e99-e9a426b3b42a	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
b27d5f5e-2f45-4999-a7f6-7c3ab5d5b001	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
c834f9fb-5553-46ff-9acc-a2396c726214	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
ae4a98e0-37f0-4bcc-9e55-7f40cb3c2f0e	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
92eb6ea6-0ad7-44af-8c58-96fd56836371	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
357164fc-9dbf-4566-855c-e78a0305352e	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
c34d1ca1-fcbc-41fb-82c9-80d7b693144f	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
4eb1612f-a9a4-48d6-a560-43510cc38909	Loja MEO	mobile_phone_store	promoted:store/phone_repair/phone (category: mobile_phone_store)	promoted:store/phone_repair/phone (brand: store/phone)
6e896cbf-25d0-474d-bea0-2c4837a0c2e1	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
a1bbcdf5-9def-4769-8218-a89027e7ed30	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
b34fa9e9-6ec2-444f-952b-5119af59fa0b	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
7869c9e7-9113-466d-b6c4-724adf4f3ed9	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
7f747292-b216-4028-b779-d4c32900a5d4	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
7b83f72b-eb3a-467b-996e-573a923b87f2	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
2fc6e60c-48c1-45af-be90-42143a1abfec	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
a7734d1d-1722-43a0-9e56-beb87621aa29	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
24cd0cc7-97d0-48e6-92bb-6eee1199ca6c	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
df4d304c-fe12-4637-9d01-2b085cd9ad43	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
fc2b0f68-48a6-432b-8f03-0754ff2f7e8e	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
85ccd731-f85a-4ab2-94dd-335a14fe3044	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
ddccb56d-cdbf-4de7-9b71-3c7b61b7732b	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
82b5aa9c-b3cb-427a-9186-6e50ef50cc8a	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
22b39a08-9c12-44bc-b73f-272964fe189e	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
fa35701b-59ad-4be3-a54c-f0296d278931	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
2ff6adbd-6d0f-4aed-90a7-7f5ea9dbc014	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
efacd95f-60d2-4041-bb8c-a61d00dad242	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
f8917157-034c-42f5-a80b-c93fd26aa39f	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
dcbab0f0-d221-4d6f-919f-9610eb65c2fd	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
45957945-7359-4158-81b7-7fb8ca3a2a55	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
3114e042-1a8e-4941-a115-38c55b81d412	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
b759976b-35f0-46d5-aacd-459fd46af0cb	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
51b37b42-ea71-4f6a-b3c2-a084d1898582	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
55e21323-4e20-4d8b-a805-2947906094fc	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
f4c5a1ff-63e1-4134-9878-a3657fa067e7	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
eac6c3a2-345d-48f3-a003-b4a9ce2c963e	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
eb13af7f-8fb9-48a0-9428-5910133cf120	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
e17a5c78-2200-4687-8c9f-44b1bc5255f8	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
38876c47-ad00-4089-8878-b22b08d48143	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
ca3c18ae-03d3-4912-b23f-08d0f16c59b3	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
f5b56504-ebca-400c-a9c8-3aab90e89b5a	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
02d474c7-1748-4533-8265-23ffee8f2229	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
c45d4351-3720-4c63-a4e0-f6bff4f15fc8	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
074670e0-3a94-4187-a15d-3a408507676f	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
93aba029-70e4-42f4-b582-a58271fab02e	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
36ec25b4-1899-4155-bc87-0c54f81d93ee	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
fa6412b6-3696-487a-8fc2-ccd03feca7a3	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
22f23e0f-8e41-4702-bcf9-51aabdd11c78	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
d3fced03-cb6c-47f9-ab47-a86a3e3b23d1	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
721a861e-7108-4553-9fd3-1097cd095147	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
cfc48b06-4471-44a8-859d-7c2cf0ae309c	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
4c5c7707-a696-4862-9cb4-5ddf14464479	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
edaa783b-b794-4a6c-975c-d260de935a75	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
84dd1728-e2d8-4f97-8864-1cb3b3c60e7e	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
ee1cc099-4009-4f31-b1fb-00b056ab82b6	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
91dfce25-2a3c-4198-83cc-425ba83f0f64	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
4599b70a-a6d8-4492-a79d-141ed6c5fa77	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
66f90350-eb42-462d-a58e-24812da99846	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
25b4e9c2-6d5e-4c39-a148-5981d7743a1b	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
059e2ac9-28b5-4f47-a56c-0713e8694ee7	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
79f905e4-c0f0-46fa-b081-2c72c8cf3a0f	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
8b19b086-5c75-484a-9e6e-f10c6a9d3c29	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
ed0f7dbe-1dff-4770-86b7-42508d7f9d35	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
1f8bcc33-222f-449c-b140-84d9bb4f0da3	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
e447728e-582d-4fef-bd23-591c945c0675	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
d170ab8f-9e7d-47ad-ae40-a5c77b2e2f12	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
c56e3e08-c0e2-4364-94b5-ca5f325aafe5	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
3fb5c75f-1c70-40e2-9820-f84672417af9	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
d63bd04b-49aa-4921-bb1c-f3ee120b0cf3	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
23c65c2b-205b-4cef-81ce-21ec1ebff5d8	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
abd55a33-5a14-44ea-8e6b-9694d0dc5979	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
4c798227-9a58-4fc7-bd30-8f7fc306aa7c	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
4ff1a5e8-4aff-443a-af98-b6bdc55298b8	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
a24e5068-553e-4597-8525-d022780c5fff	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
7d3819d2-dad1-497b-944e-c77dc91eddde	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
df17d3a2-a846-45f3-b849-ca74ed8dc2d0	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
fba84729-6388-4a04-99fd-ea5934d28600	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
9ded5ec2-a2a6-4e12-9a4f-aca7c2d7c1bf	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
69870ce1-2ac5-4754-b590-aac7ebd33c1f	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
ce7a4c99-ccf4-42de-8f11-d1f6c18d2454	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
6fd9aac0-7188-4045-97f9-33627c9a71d0	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
905bc806-fa5c-4e2c-bcc8-b1f236c65749	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
83dcde3e-b5fe-48fe-b344-e8447fbfaee8	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
1351d605-dccf-4088-91d3-e9ca600f052e	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
97194525-3277-4f57-830e-137cb1fdb32c	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
61e25eb3-5366-42d0-b118-9bcdebc4dc71	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
8e5636e2-cc2c-42aa-809e-959139368392	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
fa25c826-c8ea-4a30-a6a7-5c3919f9033f	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
9021dba9-53d6-4188-bfa3-a64a950da1ee	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
111d99eb-16e9-48cd-ba7c-b891a50744fc	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
739a9bf8-1d12-4aa6-aae8-b53b4653a25c	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
863d3cb0-5708-46e3-b90f-309723d9d32d	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
7bb1e1e7-d164-4584-a4e3-9cc5084f12ba	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
918b65d5-5b2a-4b0e-800c-223fadb4298b	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
df315c28-68d4-4e39-acbc-3d3609768f00	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
bdeafbc6-552a-484e-b579-1e2191161cf4	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
253cf14c-3321-4e65-b491-71fc9c9614b3	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
8c440da1-f588-4ea5-aede-dda2be88d083	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
cd768825-d96a-414f-a0ae-8dff07ecef96	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
f25f4e52-2cef-4447-bb08-4d46b8a7913b	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
1eb54f05-5fd1-4dc4-bf78-875193568fb2	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
b9874856-aba0-4985-a552-61417cc25f47	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
46c26332-c57b-4887-b840-857f3e7ba871	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
bb2238ba-9b74-416f-bc1d-e17e75ee93b3	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
530dbe42-43a5-4e55-8e5e-83102acb2c72	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
387a1a1b-6e99-4e93-b544-796ae0178661	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
f2ed6e27-6c67-4138-ac4d-0e5835f37fb7	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
83c6810e-fcee-4afb-baf1-c42813cf52e1	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
8a1b2b9c-311e-4173-9c33-d6c3ff523eb5	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
0f393179-adf6-467a-89d7-d74f14cf25dc	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
94b3fed1-8962-42bb-96b6-c871249c9089	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
6da9232c-d6f3-4d53-bc4a-466ef043ad24	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
7528b2ca-19a8-4650-953f-6a61fb9fdba2	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
3f98c8ba-55ee-4c23-a7ac-22d7bf31b383	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
f85d2a3d-fa39-487d-8c19-276fc0446291	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
591510b2-f370-41c2-a3ff-e0a7e034ceb5	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
a340c09e-b8f9-4bb2-a70f-d74e58b96dfd	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
ced78dde-e6e9-4b53-a885-ed17414f0bef	Loja MEO	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
8b7112a1-c88f-40d0-9574-7e223ea339e1	Loja MEO Barcelos - R. Irma S. Romao	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
96d49c4d-b80c-4c60-8178-164dba8b50df	Loja MEO Cartaxo	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
4debd7e9-5254-4310-9b0c-5d749da172dd	Loja Meo Continente de Viseu- Marisa Coelho		pending:	promoted:store/phone (brand: store/phone)
44052d7d-277b-4fc5-beca-1ce9cfd669bf	Loja MEO Loures LoureShopping II	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
878a832f-48db-479c-a0cb-383cd2682765	Loja MEO Póvoa do Varzim - R. Gomes Amorim II		pending:	promoted:store/phone (brand: store/phone)
114687af-ea1c-4ce4-8911-d3a01fbf95da	Loja MEO Santiago do Cacem	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
2353370b-fe94-46c2-95bb-175570d4b243	Loja MEO Sintra Forum Sintra	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
deba4c09-369c-4ef4-9cbd-1eefbd7e7174	Loja MEO TMN	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
94eca9e8-7759-43b1-bb55-3c02e18ebdb9	Loja MEO TMN	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
5e59c88b-6974-43ac-b508-bd132cee45ff	Loja MEO TMN	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
696e9a70-e767-490d-bc2b-221577571780	Loja MEO TMN Caldas da Rainha - Rua Heróis Grande Guerra	mobile_phone_store	promoted:store/phone_repair/phone (category: mobile_phone_store)	promoted:store/phone_repair/phone (brand: store/phone)
9bb7995e-4600-4394-902b-8558e729d35d	Loja MEO TMN Castelo Branco - Rua da Carapalha	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
6820611e-0f5c-4d7c-9f6c-6c4a59ee61b7	Loja MEO TMN Estarreja	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
5c9e5943-6d6d-4a42-8fa4-3b060e340405	Loja MEO TMN Evora Praca Horta Porta	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
0b143082-3ebb-4a1c-8128-590b33c28b9b	Loja MEO TMN Guarda - Av. Cidade Salamanca	mobile_phone_store	promoted:store/phone_repair/phone (category: mobile_phone_store)	promoted:store/phone_repair/phone (brand: store/phone)
c7a361ce-38e4-402f-ace7-d413a22f57ac	Loja MEO TMN Horta - Largo Duque Avila I	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
0705292e-0b50-4e60-abfd-d31d3cf1aafa	Loja MEO TMN Lamego - Rua Cândido dos Reis	mobile_phone_store	promoted:store/phone_repair/phone (category: mobile_phone_store)	promoted:store/phone_repair/phone (brand: store/phone)
63a83d44-55a5-4bce-90a2-31f0641a15e1	Loja MEO TMN Lisboa - Av. Almirante Reis	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
56514bc4-73d8-403b-8132-70bbb3699a36	Loja MEO TMN Maia - Av. Visconde Barreiros	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
52d96709-73b4-4cd9-8b28-5156df970bcb	Loja MEO TMN Ponta Delgada - Dr. Luis Bettencourt Medeiros	mobile_phone_store	promoted:store/phone_repair/phone (category: mobile_phone_store)	promoted:store/phone_repair/phone (brand: store/phone)
dc4345e1-7716-4bde-be09-4e62df7049a0	Loja MEO TMN Póvoa do Varzim - Gomes Amorim I na Póvoa de Varzim	mobile_phone_store	promoted:store/phone_repair/phone (category: mobile_phone_store)	promoted:store/phone_repair/phone (brand: store/phone)
80ac66a4-96cc-4b56-ac3d-74dd673a6aca	Loja MEO TMN Viana do Castelo - Combatentes da Grande Guerra	mobile_phone_store	promoted:store/phone_repair/phone (category: mobile_phone_store)	promoted:store/phone_repair/phone (brand: store/phone)
d1474735-9c43-403c-9fab-b52c2c62cf50	Loja Mr. Blue	mens_clothing_store	promoted:store/mens_clothing (category: mens_clothing_store)	promoted:store/clothing (brand: store/clothing)
3700522b-fd26-49a7-a14b-762893328129	Loja Mr. Blue	mens_clothing_store	promoted:store/mens_clothing (category: mens_clothing_store)	promoted:store/clothing (brand: store/clothing)
9131b9fb-f021-42b3-a6c2-b8bd3be576eb	Loja Mr. Blue	mens_clothing_store	promoted:store/mens_clothing (category: mens_clothing_store)	promoted:store/clothing (brand: store/clothing)
150b8bc6-c09a-4563-83ed-3de5a3dc424b	Loja Mr. Blue	mens_clothing_store	promoted:store/mens_clothing (category: mens_clothing_store)	promoted:store/clothing (brand: store/clothing)
7b8eb511-175a-4db6-9953-5d41174341d9	Loja Mr. Blue Glicínias	clothing_store	promoted:store/clothing (category: clothing_store)	promoted:store/clothing (brand: store/clothing)
c0398061-e407-4173-91b9-dfec6c77a42e	Loja Tobogã - Adidas Terrex e Equipamento Outdoor	sporting_goods	promoted:store/sports (category: sporting_goods)	promoted:store/shoes+sports (brand: store/shoes+sports)
fcc2a677-cf25-4c53-bb02-d3567303c12e	Loja Vodafone	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
2ef9fdde-4a90-482b-ac6c-49714832f268	Loja Vodafone	mobile_phone_store	promoted:store/phone_repair/phone (category: mobile_phone_store)	promoted:store/phone_repair/phone (brand: store/phone)
bd857394-a4f2-4358-8a5a-5916ebdf4c96	Loja Vodafone	electronics	promoted:store/electronics (category: electronics)	promoted:store/phone (brand: store/phone)
dd14780a-b5d0-49ff-9f13-6abe6db6de20	Loja Vodafone	mobile_phone_store	promoted:store/phone_repair/phone (category: mobile_phone_store)	promoted:store/phone_repair/phone (brand: store/phone)
16e90850-3faf-40d7-9cb3-8bf7e86209e0	Loja Vodafone	mobile_phone_store	promoted:store/phone_repair/phone (category: mobile_phone_store)	promoted:store/phone_repair/phone (brand: store/phone)
c5a12cdd-8ec1-410e-aa7f-50d315673cae	Loja Vodafone Braga	shopping	pending:	promoted:store/phone (brand: store/phone)
c8f6b2b9-07b6-498c-9b16-d22252f7cc38	Loja Vodafone Campera Outlet Shopping	outlet_store	promoted:store/any (category: outlet_store)	promoted:store/phone (brand: store/phone)
feb708ca-6089-4b82-9826-dc6f8c0a1f13	Loja Vodafone Porto Ranha	mobile_phone_store	promoted:store/phone_repair/phone (category: mobile_phone_store)	promoted:store/phone_repair/phone (brand: store/phone)
0ae2f78e-ff0e-4b6f-8237-fa100b26351f	Lojas Mr. Blue	mens_clothing_store	promoted:store/mens_clothing (category: mens_clothing_store)	promoted:store/clothing (brand: store/clothing)
2cbf8ea7-6d27-45c2-a056-df085195b6d5	Lojas Mr. Blue	mens_clothing_store	promoted:store/mens_clothing (category: mens_clothing_store)	promoted:store/clothing (brand: store/clothing)
9c9c864b-84aa-49eb-b4c2-43215947b586	Lojas Mr. Blue	mens_clothing_store	promoted:store/mens_clothing (category: mens_clothing_store)	promoted:store/clothing (brand: store/clothing)
84dc5f7a-7144-4d4b-8a9b-5a306f6b6ba7	Lojas Mr. Blue	mens_clothing_store	promoted:store/mens_clothing (category: mens_clothing_store)	promoted:store/clothing (brand: store/clothing)
782e6057-f6b3-45bb-8ba7-78fb60cab8be	Lojas Mr. Blue	clothing_store	promoted:store/clothing (category: clothing_store)	promoted:store/clothing (brand: store/clothing)
